"Time","sensor-readings.reading"
1638360000000,27.8
1638363600000,28.7
1638367200000,25.5
1638370800000,18.2
1638374400000,15.1
1638378000000,15.1
1638381600000,14
1638385200000,14
1638388800000,15
1638392400000,15
1638396000000,11.9
1638399600000,12.9
1638403200000,13.9
1638406800000,11.9
1638410400000,13.9
1638414000000,12.9
1638417600000,12.9
1638421200000,12.9
1638424800000,12.9
1638428400000,13.9
1638432000000,14.9
1638435600000,14.9
1638439200000,14.9
1638442800000,14.9
1638446400000,17.9
1638450000000,18.9
1638453600000,17
1638457200000,18.1
1638460800000,17.1
1638464400000,17.1
1638468000000,14
1638471600000,15.1
1638475200000,15.1
1638478800000,14.1
1638482400000,14.1
1638486000000,14.1
1638489600000,12.1
1638493200000,14.1
1638496800000,14.1
1638500400000,14.1
1638504000000,15.1
1638507600000,14.2
1638511200000,13.1
1638514800000,14.1
1638518400000,13.1
1638522000000,18.3
1638525600000,18.2
1638529200000,19
1638532800000,18.9
1638536400000,17.9
1638540000000,16
1638543600000,14
1638547200000,12
1638550800000,10
1638554400000,7
1638558000000,6
1638561600000,6
1638565200000,5
1638568800000,5
1638572400000,4
1638576000000,5
1638579600000,5
1638583200000,3
1638586800000,4.1
1638590400000,3.1
1638594000000,3.1
1638597600000,3.1
1638601200000,5.1
1638604800000,7.2
1638608400000,10.2
1638612000000,10.2
1638615600000,13.4
1638619200000,16.3
1638622800000,18
1638626400000,12.9
1638630000000,12.9
1638633600000,9.9
1638637200000,8.9
1638640800000,7.9
1638644400000,6.9
1638648000000,7.9
1638651600000,6.9
1638655200000,6.9
1638658800000,5.9
1638662400000,7.9
1638666000000,11
1638669600000,10.1
1638673200000,9
1638676800000,10
1638680400000,9.8
1638684000000,9.8
1638687600000,9.8
1638691200000,12.8
1638694800000,10.8
1638698400000,11.8
1638702000000,11.8
1638705600000,11.8
1638709200000,12.8
1638712800000,12.8
1638716400000,10.5
1638720000000,9.5
1638723600000,9.5
1638727200000,14.5
1638730800000,12.4
1638734400000,12.4
1638738000000,9.4
1638741600000,10.5
1638745200000,9.5
1638748800000,10.5
1638752400000,13.6
1638756000000,13.6
1638759600000,12.6
