"Time","sensor-readings.reading"
1635858000000,13.6
1635861600000,13.6
1635865200000,13
1635868800000,9.6
1635872400000,8.6
1635876000000,8.2
1635879600000,7.1
1635883200000,6.7
1635886800000,6
1635890400000,6
1635894000000,6.3
1635897600000,4.5
1635901200000,3.5
1635904800000,4.5
1635908400000,2.7
1635912000000,3.8
1635915600000,2.7
1635919200000,4.5
1635922800000,6.7
1635926400000,8.4
1635930000000,7.3
1635933600000,9.7
1635937200000,10.8
1635940800000,10.4
1635944400000,10.6
1635948000000,9
1635951600000,9.6
1635955200000,10
1635958800000,9.6
1635962400000,9.6
1635966000000,9
1635969600000,9.3
1635973200000,9
1635976800000,10.3
1635980400000,10.3
1635984000000,11
1635987600000,10.3
1635991200000,11
1635994800000,10.3
1635998400000,10.6
1636002000000,10
1636005600000,11
1636009200000,12.6
1636012800000,12.3
1636016400000,15.8
1636020000000,17.6
1636023600000,17.7
1636027200000,18.3
1636030800000,18.8
1636034400000,17.8
1636038000000,16.8
1636041600000,14.5
1636045200000,13.5
1636048800000,12.5
1636052400000,9.8
1636056000000,9.8
1636059600000,8.4
1636063200000,7.7
1636066800000,7.3
1636070400000,5.8
1636074000000,5.1
1636077600000,5.5
1636081200000,6.2
1636084800000,5.5
1636088400000,6.2
1636092000000,6.6
1636095600000,7.3
1636099200000,9.1
1636102800000,9.4
1636106400000,9.1
1636110000000,11.1
1636113600000,10.8
1636117200000,12.8
1636120800000,11.1
1636124400000,11.8
1636128000000,9.1
1636131600000,8.4
1636135200000,7.7
1636138800000,7
1636142400000,6.6
1636146000000,5.8
1636149600000,5.5
1636153200000,5.1
1636156800000,4.3
1636160400000,3.6
1636164000000,2.8
1636167600000,2.8
1636171200000,3.2
1636174800000,1.5
1636178400000,1.5
1636182000000,3.9
1636185600000,8
1636189200000,10
1636192800000,12.6
1636196400000,12.3
1636200000000,11.3
1636203600000,12.3
1636207200000,11.6
1636210800000,11.8
1636214400000,10.8
1636218000000,8.7
1636221600000,8.4
1636225200000,8.4
1636228800000,8.7
1636232400000,7.7
1636236000000,9
1636239600000,8.2
1636243200000,7.8
1636246800000,7.5
1636250400000,8.2
1636254000000,7.1
1636257600000,7.1
