"Time","sensor-readings.difference"
1676579400000,0
1676580300000,0
1676581200000,0
1676582100000,0
1676583000000,0
1676583900000,0
1676584800000,0
1676585700000,0
1676586600000,0
1676587500000,0
1676588400000,0
1676589300000,0
1676590200000,9.299987792959996
1676591100000,0
1676592000000,0
1676592900000,0
1676593800000,0
1676594700000,0
1676595600000,0
1676596500000,0
1676597400000,0
1676598300000,0
1676599200000,0
1676600100000,0
1676601000000,0
1676601900000,0
1676602800000,0
1676603700000,0
1676604600000,0
1676605500000,0
1676606400000,0
1676607300000,0
1676608200000,0
1676609100000,0
1676610000000,0
1676610900000,0
1676611800000,0
1676612700000,0
1676613600000,0
1676614500000,0
1676615400000,0
1676616300000,0
1676617200000,0
1676618100000,0
1676619000000,0
1676619900000,0
1676620800000,0
1676621700000,0
1676622600000,0
1676623500000,14.900024414070003
1676624400000,0
1676625300000,0
1676626200000,0
1676627100000,0
1676628000000,0
1676628900000,0
1676629800000,0
1676630700000,2.1999816894499986
1676631600000,0
1676632500000,0
1676633400000,0
1676634300000,0
1676635200000,0
1676636100000,0
1676637000000,0
1676637900000,0
1676638800000,0
1676639700000,0
1676640600000,0
1676641500000,0
1676642400000,0
1676643300000,0
1676644200000,0
1676645100000,0
1676646000000,0
1676646900000,0
1676647800000,0
1676648700000,0
1676649600000,0
1676650500000,0
1676651400000,0
1676652300000,0
1676653200000,0
1676654100000,0
1676655000000,0
1676655900000,0
1676656800000,4.600006103520002
1676657700000,0
1676658600000,0
1676659500000,0
1676660400000,0
1676661300000,0
1676662200000,0
1676663100000,1.6000061035099975
1676664000000,0
1676664900000,0
1676665800000,0
1676666700000,0
1676667600000,0
1676668500000,0
1676669400000,0
1676670300000,0
1676671200000,0
1676672100000,0
1676673000000,0
1676673900000,0
1676674800000,0
1676675700000,0
1676676600000,0
1676677500000,0
1676678400000,0
1676679300000,0
1676680200000,0
1676681100000,0
1676682000000,0
1676682900000,0
1676683800000,0
1676684700000,0
1676685600000,0
1676686500000,0
1676687400000,0
1676688300000,0
1676689200000,0
1676690100000,0
1676691000000,0
1676691900000,0
1676692800000,0
1676693700000,0
1676694600000,0
1676695500000,0
1676696400000,0
1676697300000,0
1676698200000,0
1676699100000,0
1676700000000,0
1676700900000,12.100006103520002
1676701800000,0
1676702700000,0
1676703600000,0
1676704500000,0
1676705400000,0
1676706300000,0
1676707200000,0
1676708100000,0
1676709000000,0
1676709900000,0
1676710800000,0
1676711700000,0
1676712600000,0
1676713500000,0
1676714400000,0
1676715300000,0
1676716200000,0
1676717100000,0
1676718000000,0
1676718900000,0
1676719800000,0
1676720700000,0
1676721600000,0
1676722500000,0
1676723400000,0
1676724300000,0
1676725200000,0
1676726100000,0
1676727000000,0
1676727900000,0
1676728800000,0
1676729700000,0
1676730600000,0
1676731500000,0
1676732400000,0
1676733300000,0
1676734200000,0
1676735100000,0
1676736000000,6.7999877929700006
1676736900000,0
1676737800000,0
1676738700000,0
1676739600000,0
1676740500000,0
1676741400000,0
1676742300000,0
1676743200000,0
1676744100000,0
1676745000000,0
1676745900000,0
1676746800000,0
1676747700000,0
1676748600000,0
1676749500000,0
1676750400000,0
1676751300000,0
1676752200000,0
1676753100000,0
1676754000000,0
1676754900000,0
1676755800000,0
1676756700000,0
1676757600000,0
1676758500000,0
1676759400000,0
1676760300000,0
1676761200000,0
1676762100000,0
1676763000000,0
1676763900000,0
1676764800000,0
1676765700000,0
1676766600000,0
1676767500000,0
1676768400000,0
1676769300000,0
1676770200000,0
1676771100000,0
1676772000000,0
1676772900000,0
1676773800000,0
1676774700000,0
1676775600000,0
1676776500000,0
1676777400000,0
1676778300000,0
1676779200000,0
1676780100000,0
1676781000000,14.5
1676781900000,0
1676782800000,0
1676783700000,0
1676784600000,0
1676785500000,0
1676786400000,0
1676787300000,0
1676788200000,0
1676789100000,0
1676790000000,0
1676790900000,0
1676791800000,0
1676792700000,0
1676793600000,0
1676794500000,0
1676795400000,0
1676796300000,0
1676797200000,0
1676798100000,0
1676799000000,6.1000061035099975
1676799900000,0
1676800800000,0
1676801700000,0
1676802600000,0
1676803500000,0
1676804400000,0
1676805300000,0
1676806200000,0
1676807100000,0
1676808000000,0
1676808900000,0
1676809800000,0
1676810700000,0
1676811600000,0
1676812500000,0
1676813400000,0
1676814300000,0
1676815200000,0
1676816100000,0
1676817000000,0
1676817900000,0
1676818800000,0
1676819700000,0
1676820600000,0
1676821500000,0
1676822400000,0
1676823300000,0
1676824200000,0
1676825100000,0
1676826000000,0
1676826900000,0
1676827800000,0
1676828700000,0
1676829600000,0
1676830500000,0
1676831400000,0
1676832300000,0
1676833200000,0
1676834100000,0
1676835000000,0
1676835900000,5.5
1676836800000,0
1676837700000,0.3999938964900025
1676838600000,0
1676839500000,0
1676840400000,0
1676841300000,0
1676842200000,0
1676843100000,0
1676844000000,0
1676844900000,0
1676845800000,0
1676846700000,0
1676847600000,0
1676848500000,0
1676849400000,0
1676850300000,0
1676851200000,0
1676852100000,0
1676853000000,0
1676853900000,0
1676854800000,0
1676855700000,0
1676856600000,0
1676857500000,0
1676858400000,0
1676859300000,0
1676860200000,0
1676861100000,0
1676862000000,0
1676862900000,0
1676863800000,0
1676864700000,0
1676865600000,0
1676866500000,0
1676867400000,0
1676868300000,0
1676869200000,0
1676870100000,0
1676871000000,0
1676871900000,0
1676872800000,0
1676873700000,11.899993896479998
1676874600000,0
1676875500000,0
1676876400000,0
1676877300000,0
1676878200000,0
1676879100000,0
1676880000000,0
1676880900000,0
1676881800000,0
1676882700000,0
1676883600000,0
1676884500000,0
1676885400000,0
1676886300000,0
1676887200000,0
1676888100000,0
1676889000000,5.300018310550001
1676889900000,0
1676890800000,0
1676891700000,0
1676892600000,0
1676893500000,0.8999938964799981
1676894400000,0
1676895300000,0.29998779297000056
1676896200000,0
1676897100000,0
1676898000000,0
1676898900000,0
1676899800000,0
1676900700000,0
1676901600000,0
1676902500000,0
1676903400000,0
1676904300000,0
1676905200000,1.3000183105500014
1676906100000,0
1676907000000,0
1676907900000,0
1676908800000,0
1676909700000,0
1676910600000,0
1676911500000,0
1676912400000,0
1676913300000,0
1676914200000,0
1676915100000,0
1676916000000,0
1676916900000,0
1676917800000,0
1676918700000,0
1676919600000,2.5999755859299967
1676920500000,0
1676921400000,0
1676922300000,0
1676923200000,0
1676924100000,0
1676925000000,0
1676925900000,0
1676926800000,0
1676927700000,0
1676928600000,0
1676929500000,0
1676930400000,0
1676931300000,0
1676932200000,0
1676933100000,0
1676934000000,0
1676934900000,0
1676935800000,0
1676936700000,0
1676937600000,0
1676938500000,0
1676939400000,0
1676940300000,6.700012207040004
1676941200000,0
1676942100000,0
1676943000000,0
1676943900000,0
1676944800000,0
1676945700000,0
1676946600000,0
1676947500000,0
1676948400000,0
1676949300000,0
1676950200000,0
1676951100000,0
1676952000000,0
1676952900000,0
1676953800000,0
1676954700000,0
1676955600000,0
1676956500000,0
1676957400000,0
1676958300000,0
1676959200000,0
1676960100000,0
1676961000000,0
1676961900000,0
1676962800000,0
1676963700000,0
1676964600000,0
1676965500000,0
1676966400000,0
1676967300000,0
1676968200000,0
1676969100000,0
1676970000000,0
1676970900000,0
1676971800000,0
1676972700000,0
1676973600000,0
1676974500000,0
1676975400000,0
1676976300000,0
1676977200000,0
1676978100000,0
1676979000000,0
1676979900000,0
1676980800000,0
1676981700000,0
1676982600000,0
1676983500000,0
1676984400000,0
1676985300000,0
1676986200000,0
1676987100000,0
1676988000000,0
1676988900000,0
1676989800000,0
1676990700000,0
1676991600000,0
1676992500000,0
1676993400000,0
1676994300000,0
1676995200000,0
1676996100000,0
1676997000000,0
1676997900000,0
1676998800000,0
1676999700000,0
1677000600000,0
1677001500000,0
1677002400000,0
1677003300000,0
1677004200000,0
1677005100000,0
1677006000000,0
1677006900000,0
1677007800000,0
1677008700000,0
1677009600000,0
1677010500000,0
1677011400000,0
1677012300000,0
1677013200000,0
1677014100000,0
1677015000000,0
1677015900000,0
1677016800000,0
1677017700000,0
1677018600000,0
1677019500000,18.799987792959996
1677020400000,0
1677021300000,0
1677022200000,0
1677023100000,0
1677024000000,0
1677024900000,0
1677025800000,0
1677026700000,0
1677027600000,0
1677028500000,0
1677029400000,0
1677030300000,0
1677031200000,0
1677032100000,0
1677033000000,0
1677033900000,0
1677034800000,0
1677035700000,0
1677036600000,0
1677037500000,0
1677038400000,0
1677039300000,0
1677040200000,0
1677041100000,0
1677042000000,0
1677042900000,0
1677043800000,0
1677044700000,0
1677045600000,0
1677046500000,0
1677047400000,9.300018310550001
1677048300000,0
1677049200000,0
1677050100000,0
1677051000000,0
1677051900000,0
1677052800000,0
1677053700000,0
1677054600000,0
1677055500000,0
1677056400000,0
1677057300000,0
1677058200000,0
1677059100000,0
1677060000000,0
1677060900000,0
1677061800000,0
1677062700000,0
1677063600000,0
1677064500000,0
1677065400000,0
1677066300000,5.100006103520002
1677067200000,0
1677068100000,0
1677069000000,0
1677069900000,0
1677070800000,0
1677071700000,0
1677072600000,0
1677073500000,0
1677074400000,0
1677075300000,0
1677076200000,0
1677077100000,0
1677078000000,0
1677078900000,0
1677079800000,0
1677080700000,0
1677081600000,0
1677082500000,0
1677083400000,0
1677084300000,0
1677085200000,0
1677086100000,0
1677087000000,0
1677087900000,0
1677088800000,0
1677089700000,0
1677090600000,0
1677091500000,0
1677092400000,0
1677093300000,0
1677094200000,0
1677095100000,0
1677096000000,0
1677096900000,0
1677097800000,0
1677098700000,0
1677099600000,0
1677100500000,0
1677101400000,0
1677102300000,0
1677103200000,0
1677104100000,0
1677105000000,0
1677105900000,0
1677106800000,0
1677107700000,0
1677108600000,0
1677109500000,0
1677110400000,0
1677111300000,0
1677112200000,0
1677113100000,0
1677114000000,0
1677114900000,0
1677115800000,0
1677116700000,0
1677117600000,0
1677118500000,0
1677119400000,0
1677120300000,0
1677121200000,0
1677122100000,0
1677123000000,0
1677123900000,0
1677124800000,0
1677125700000,0
1677126600000,0
1677127500000,0
1677128400000,0
1677129300000,0
1677130200000,0
1677131100000,0
1677132000000,18.5
1677132900000,0
1677133800000,0
1677134700000,1.2999877929700006
1677135600000,0
1677136500000,0
1677137400000,0
1677138300000,0
1677139200000,0
1677140100000,0
1677141000000,0
1677141900000,0
1677142800000,0
1677143700000,0
1677144600000,0
1677145500000,0
1677146400000,0
1677147300000,0
1677148200000,0
1677149100000,0
1677150000000,0
1677150900000,0
1677151800000,0
1677152700000,0
1677153600000,0
1677154500000,0
1677155400000,0
1677156300000,0
1677157200000,0
1677158100000,0
1677159000000,0
1677159900000,0
1677160800000,0
1677161700000,0
1677162600000,8.699981689449999
1677163500000,0
1677164400000,0
1677165300000,0
1677166200000,0
1677167100000,0
1677168000000,0
1677168900000,0
1677169800000,0
1677170700000,0
1677171600000,0
1677172500000,0
1677173400000,0
1677174300000,0
1677175200000,0
1677176100000,0
1677177000000,0
1677177900000,0
1677178800000,0
1677179700000,0
1677180600000,0
1677181500000,5.400024414059999
1677182400000,0
1677183300000,0
1677184200000,0
1677185100000,0
1677186000000,0
1677186900000,0
1677187800000,0
1677188700000,0
1677189600000,0
1677190500000,0
1677191400000,3.2000122070299994
1677192300000,0
1677193200000,0.5
1677194100000,0
1677195000000,0
1677195900000,0
1677196800000,0
1677197700000,0
1677198600000,0
1677199500000,0
1677200400000,0
1677201300000,0
1677202200000,0
1677203100000,0
1677204000000,0
1677204900000,0
1677205800000,0
1677206700000,0
1677207600000,0
1677208500000,0
1677209400000,0
1677210300000,0
1677211200000,0
1677212100000,0
1677213000000,0
1677213900000,0
1677214800000,0
1677215700000,0
1677216600000,0
1677217500000,0
1677218400000,0
1677219300000,0
1677220200000,0
1677221100000,0
1677222000000,0
1677222900000,0
1677223800000,0
1677224700000,0
1677225600000,0
1677226500000,0
1677227400000,0
1677228300000,0
1677229200000,0
1677230100000,0
1677231000000,0
1677231900000,0
1677232800000,0
1677233700000,0
1677234600000,0
1677235500000,0
1677236400000,0
1677237300000,0
1677238200000,0
1677239100000,15.79998779297
1677240000000,0
1677240900000,0
1677241800000,0.4000244140599989
1677242700000,0
1677243600000,0
1677244500000,0
1677245400000,0
1677246300000,0
1677247200000,0
1677248100000,0
1677249000000,0
1677249900000,0
1677250800000,0
1677251700000,0
1677252600000,0
1677253500000,0
1677254400000,0
1677255300000,0
1677256200000,0
1677257100000,0
1677258000000,0
1677258900000,0
1677259800000,0
1677260700000,0
1677261600000,0
1677262500000,0
1677263400000,0
1677264300000,0
1677265200000,0
1677266100000,0
1677267000000,0
1677267900000,0
1677268800000,0
1677269700000,0
1677270600000,0
1677271500000,0
1677272400000,0
1677273300000,0
1677274200000,0
1677275100000,0
1677276000000,0
1677276900000,0
1677277800000,0
1677278700000,0
1677279600000,0
1677280500000,0
1677281400000,0
1677282300000,0
1677283200000,0
1677284100000,0
1677285000000,0
1677285900000,0
1677286800000,0
1677287700000,0
1677288600000,0
1677289500000,0
1677290400000,0
1677291300000,0
1677292200000,0
1677293100000,0
1677294000000,0
1677294900000,0
1677295800000,0
1677296700000,0
1677297600000,0
1677298500000,0
1677299400000,0
1677300300000,0
1677301200000,0
1677302100000,0
1677303000000,0
1677303900000,0
1677304800000,0
1677305700000,0
1677306600000,0
1677307500000,0
1677308400000,0
1677309300000,0
1677310200000,0
1677311100000,0
1677312000000,0
1677312900000,0
1677313800000,0
1677314700000,0
1677315600000,0
1677316500000,19.5
1677317400000,0
1677318300000,0
1677319200000,0
1677320100000,0.7999877929700006
1677321000000,0
1677321900000,0
1677322800000,0
1677323700000,0
1677324600000,0
1677325500000,0
1677326400000,0
1677327300000,0
1677328200000,0
1677329100000,0
1677330000000,0
1677330900000,0
1677331800000,0
1677332700000,0
1677333600000,0
1677334500000,0
1677335400000,0
1677336300000,0
1677337200000,0
1677338100000,0
1677339000000,0
1677339900000,0
1677340800000,3.7999877929700006
1677341700000,0
1677342600000,0
1677343500000,0
1677344400000,0
1677345300000,0
1677346200000,0
1677347100000,0
1677348000000,2.2000122070299994
1677348900000,0
1677349800000,0
1677350700000,0
1677351600000,0
1677352500000,0
1677353400000,0
1677354300000,0
1677355200000,0
1677356100000,0
1677357000000,0
1677357900000,0
1677358800000,0
1677359700000,0
1677360600000,0
1677361500000,0
1677362400000,0
1677363300000,0
1677364200000,0
1677365100000,0
1677366000000,0
1677366900000,0
1677367800000,0
1677368700000,0
1677369600000,0
1677370500000,0
1677371400000,0
1677372300000,0
1677373200000,0
1677374100000,9.70001220703
1677375000000,0
1677375900000,0
1677376800000,0
1677377700000,0
1677378600000,0
1677379500000,0
1677380400000,0
1677381300000,0
1677382200000,0
1677383100000,0
1677384000000,0
1677384900000,0
1677385800000,0
1677386700000,0
1677387600000,0
1677388500000,0
1677389400000,0
1677390300000,0
1677391200000,0
1677392100000,0
1677393000000,7.7999877929700006
1677393900000,0
1677394800000,0
1677395700000,0
1677396600000,0
1677397500000,0
1677398400000,0
1677399300000,0
1677400200000,0
1677401100000,0
1677402000000,0
1677402900000,0
1677403800000,4.2999877929700006
1677404700000,0
1677405600000,0
1677406500000,0
1677407400000,0
1677408300000,0
1677409200000,0
1677410100000,0
1677411000000,0
1677411900000,0
1677412800000,0
1677413700000,0
1677414600000,0
1677415500000,0
1677416400000,0
1677417300000,4.599975585940001
1677418200000,0
1677419100000,0
1677420000000,0
1677420900000,0
1677421800000,0
1677422700000,0
1677423600000,0
1677424500000,0
1677425400000,0
1677426300000,0
1677427200000,0
1677428100000,0
1677429000000,0
1677429900000,4.7000122070299994
1677430800000,0
1677431700000,0
1677432600000,0
1677433500000,0
1677434400000,0
1677435300000,0
1677436200000,0
1677437100000,0
1677438000000,0
1677438900000,0
1677439800000,0
1677440700000,0
1677441600000,0
1677442500000,0
1677443400000,0
1677444300000,0
1677445200000,0
1677446100000,0
1677447000000,0
1677447900000,0
1677448800000,0
1677449700000,0
1677450600000,0
1677451500000,0
1677452400000,0
1677453300000,0
1677454200000,0
1677455100000,0
1677456000000,0
1677456900000,0
1677457800000,0
1677458700000,0
1677459600000,0
1677460500000,0
1677461400000,0
1677462300000,0
1677463200000,0
1677464100000,0
1677465000000,0
1677465900000,0
1677466800000,0
1677467700000,0
1677468600000,0
1677469500000,0
1677470400000,0
1677471300000,0
1677472200000,0
1677473100000,19.20001220703
1677474000000,0
1677474900000,0
1677475800000,0
1677476700000,0
1677477600000,0
1677478500000,0
1677479400000,0
1677480300000,0
1677481200000,0
1677482100000,0
1677483000000,0
1677483900000,0
1677484800000,0
1677485700000,0
1677486600000,0
1677487500000,0
1677488400000,9.099975585940001
1677489300000,0
1677490200000,0
1677491100000,0
1677492000000,0
1677492900000,0
1677493800000,0
1677494700000,0
1677495600000,0
1677496500000,0
1677497400000,0
1677498300000,0
1677499200000,0
1677500100000,0
1677501000000,0
1677501900000,0
1677502800000,0
1677503700000,0
1677504600000,0
1677505500000,7.800048828119998
1677506400000,0
1677507300000,0
1677508200000,0
1677509100000,0
1677510000000,0
1677510900000,0
1677511800000,0
1677512700000,0
1677513600000,0
1677514500000,0
1677515400000,0
1677516300000,0
1677517200000,0
1677518100000,0
1677519000000,0
1677519900000,0
1677520800000,0
1677521700000,0
1677522600000,0
1677523500000,0
1677524400000,0
1677525300000,0
1677526200000,0
1677527100000,0
1677528000000,0
1677528900000,0
1677529800000,0
1677530700000,0
1677531600000,0
1677532500000,0
1677533400000,0
1677534300000,0
1677535200000,0
1677536100000,0
1677537000000,13.199951171880002
1677537900000,0
1677538800000,0
1677539700000,0
1677540600000,0
1677541500000,0
1677542400000,0
1677543300000,0
1677544200000,0
1677545100000,0
1677546000000,0
1677546900000,0
1677547800000,0
1677548700000,0
1677549600000,0
1677550500000,0
1677551400000,0
1677552300000,0
1677553200000,0
1677554100000,0
1677555000000,0
1677555900000,0
1677556800000,0
1677557700000,0
1677558600000,0
1677559500000,0
1677560400000,0
1677561300000,0
1677562200000,0
1677563100000,0
1677564000000,0
1677564900000,0
1677565800000,0
1677566700000,0
1677567600000,0
1677568500000,0
1677569400000,0
1677570300000,0
1677571200000,0
1677572100000,0
1677573000000,0
1677573900000,0
1677574800000,0
1677575700000,0
1677576600000,0
1677577500000,0
1677578400000,0
1677579300000,0
1677580200000,0
1677581100000,0
1677582000000,0
1677582900000,0
1677583800000,0
1677584700000,0
1677585600000,0
1677586500000,0
1677587400000,25
1677588300000,0
1677589200000,0
1677590100000,0
1677591000000,0
1677591900000,0
1677592800000,0
1677593700000,0
1677594600000,3.2000122070299994
1677595500000,0
1677596400000,0
1677597300000,0
1677598200000,0
1677599100000,0
1677600000000,0
1677600900000,0
1677601800000,0
1677602700000,0
1677603600000,0
1677604500000,0
1677605400000,0
1677606300000,0
1677607200000,0
1677608100000,0
1677609000000,0
1677609900000,0
1677610800000,0
1677611700000,0
1677612600000,0
1677613500000,0
1677614400000,0
1677615300000,0
1677616200000,0
1677617100000,0
1677618000000,0
1677618900000,0
1677619800000,0
1677620700000,0
1677621600000,0
1677622500000,0
1677623400000,0
1677624300000,0
1677625200000,0
1677626100000,0
1677627000000,0
1677627900000,0
1677628800000,0
1677629700000,0
1677630600000,0
1677631500000,0
1677632400000,0
1677633300000,0
1677634200000,0
1677635100000,0
1677636000000,0
1677636900000,0
1677637800000,0
1677638700000,18.70001220703
1677639600000,0
1677640500000,0
1677641400000,0
1677642300000,0
1677643200000,0
1677644100000,0
1677645000000,0
1677645900000,0
1677646800000,0
1677647700000,0
1677648600000,0
1677649500000,0
1677650400000,0
1677651300000,0
1677652200000,0
1677653100000,0
1677654000000,0
