"Time","sensor-readings.reading"
1636034400000,1132790
1636038000000,1134648
1636041600000,1136274
1636045200000,1137605
1636048800000,1138784
1636052400000,1139910
1636056000000,1141013
1636059600000,1142084
1636063200000,1143127
1636066800000,1144174
1636070400000,1145185
1636074000000,1146196
1636077600000,1147191
1636081200000,1148202
1636084800000,1149193
1636088400000,1150256
1636092000000,1151559
1636095600000,1153369
1636099200000,1155679
1636102800000,1157904
1636106400000,1160142
1636110000000,1162108
1636113600000,1163902
1636117200000,1165521
1636120800000,1166931
1636124400000,1168262
1636128000000,1169437
1636131600000,1170568
1636135200000,1171655
1636138800000,1172710
1636142400000,1173781
1636146000000,1174812
1636149600000,1175803
1636153200000,1176822
1636156800000,1177860
1636160400000,1178899
1636164000000,1179930
1636167600000,1180973
1636171200000,1181980
1636174800000,1182979
1636178400000,1183966
1636182000000,1184933
1636185600000,1185892
1636189200000,1186867
1636192800000,1187830
1636196400000,1188778
1636200000000,1189757
1636203600000,1190676
1636207200000,1191611
1636210800000,1192562
1636214400000,1193505
1636218000000,1194436
1636221600000,1195407
1636225200000,1196362
1636228800000,1197321
1636232400000,1198268
1636236000000,1199239
1636239600000,1200198
1636243200000,1201153
1636246800000,1202096
1636250400000,1203035
1636254000000,1203970
1636257600000,1204929
1636261200000,1205880
1636264800000,1206855
1636268400000,1207830
1636272000000,1208793
1636275600000,1209717
1636279200000,1210644
1636282800000,1211523
1636286400000,1212462
1636290000000,1213377
1636293600000,1214320
1636297200000,1215263
1636300800000,1216190
1636304400000,1217149
1636308000000,1218112
1636311600000,1219091
1636315200000,1220082
1636318800000,1221081
1636322400000,1222072
1636326000000,1223039
1636329600000,1224014
1636333200000,1224973
1636336800000,1225916
1636340400000,1226855
1636344000000,1227802
1636347600000,1228837
1636351200000,1230116
1636354800000,1231675
1636358400000,1233545
1636362000000,1235551
1636365600000,1237761
1636369200000,1239966
1636372800000,1242272
1636376400000,1244446
1636380000000,1246568
1636383600000,1248550
1636387200000,1250216
1636390800000,1251583
1636394400000,1252817
1636398000000,1253988
1636401600000,1255111
1636405200000,1256214
1636408800000,1257305
1636412400000,1258400
1636416000000,1259479
1636419600000,1260558
1636423200000,1261633
1636426800000,1262680
1636430400000,1263754
