"Time","reading"
1658438100000,32
1658439000000,16
1658439900000,40
1658440800000,16
1658441700000,24
1658442600000,24
1658443500000,20
1658444400000,28
1658445300000,16
1658446200000,28
1658447100000,20
1658448000000,16
1658448900000,28
1658449800000,20
1658450700000,16
1658451600000,16
1658452500000,32
1658453400000,16
1658454300000,16
1658455200000,28
1658456100000,16
1658457000000,20
1658457900000,20
1658458800000,28
1658459700000,16
1658460600000,16
1658461500000,16
1658462400000,32
1658463300000,24
1658464200000,24
1658465100000,24
1658466000000,40
1658466900000,24
1658467800000,24
1658468700000,44
1658469600000,36
1658470500000,40
1658471400000,36
1658472300000,48
1658473200000,40
1658474100000,48
1658475000000,40
1658475900000,48
1658476800000,36
1658477700000,52
1658478600000,40
1658479500000,44
1658480400000,52
1658481300000,44
1658482200000,44
1658483100000,52
1658484000000,40
1658484900000,52
1658485800000,48
1658486700000,40
1658487600000,52
1658488500000,52
1658489400000,40
1658490300000,48
1658491200000,52
1658492100000,48
1658493000000,44
1658493900000,48
1658494800000,52
1658495700000,48
1658496600000,48
1658497500000,48
1658498400000,52
1658499300000,44
1658500200000,52
1658501100000,52
1658502000000,48
1658502900000,48
1658503800000,48
1658504700000,52
1658505600000,44
1658506500000,40
1658507400000,28
1658508300000,28
1658509200000,28
1658510100000,28
1658511000000,28
1658511900000,28
1658512800000,32
1658513700000,32
1658514600000,28
1658515500000,28
1658516400000,28
1658517300000,28
1658518200000,24
1658519100000,28
1658520000000,28
1658520900000,28
1658521800000,40
1658522700000,16
1658523600000,36
1658524500000,16
1658525400000,28
1658526300000,24
1658527200000,28
1658528100000,28
1658529000000,36
1658529900000,16
1658530800000,24
1658531700000,28
1658532600000,16
1658533500000,28
1658534400000,16
1658535300000,16
1658536200000,24
1658537100000,24
1658538000000,16
1658538900000,16
1658539800000,36
1658540700000,16
1658541600000,16
1658542500000,24
1658543400000,24
1658544300000,16
1658545200000,16
1658546100000,28
1658547000000,16
1658547900000,20
1658548800000,28
1658549700000,16
1658550600000,16
1658551500000,16
1658552400000,32
1658553300000,16
1658554200000,16
1658555100000,16
1658556000000,36
1658556900000,16
1658557800000,24
1658558700000,28
1658559600000,28
1658560500000,24
1658561400000,28
1658562300000,28
1658563200000,28
1658564100000,28
1658565000000,28
1658565900000,28
1658566800000,32
1658567700000,32
1658568600000,28
1658569500000,28
1658570400000,28
1658571300000,28
1658572200000,28
1658573100000,28
1658574000000,36
1658574900000,28
1658575800000,28
1658576700000,32
1658577600000,24
1658578500000,32
1658579400000,32
1658580300000,32
1658581200000,28
1658582100000,28
1658583000000,28
1658583900000,28
1658584800000,32
1658585700000,28
1658586600000,36
1658587500000,28
1658588400000,28
1658589300000,28
1658590200000,28
1658591100000,24
1658592000000,32
1658592900000,28
1658593800000,28
1658594700000,32
1658595600000,28
1658596500000,28
1658597400000,28
1658598300000,28
1658599200000,28
1658600100000,28
1658601000000,24
1658601900000,28
1658602800000,28
1658603700000,28
1658604600000,24
1658605500000,28
1658606400000,32
1658607300000,24
1658608200000,16
1658609100000,16
1658610000000,28
1658610900000,16
1658611800000,16
1658612700000,16
1658613600000,28
1658614500000,20
1658615400000,16
1658616300000,16
1658617200000,16
1658618100000,28
1658619000000,20
1658619900000,16
1658620800000,16
1658621700000,16
1658622600000,28
1658623500000,16
1658624400000,16
1658625300000,20
1658626200000,28
1658627100000,16
1658628000000,16
1658628900000,16
1658629800000,28
1658630700000,16
1658631600000,16
1658632500000,20
1658633400000,12
1658634300000,32
1658635200000,16
1658636100000,16
1658637000000,16
1658637900000,24
1658638800000,24
1658639700000,16
1658640600000,16
1658641500000,16
1658642400000,28
1658643300000,16
1658644200000,16
1658645100000,32
1658646000000,16
1658646900000,16
1658647800000,28
1658648700000,20
1658649600000,24
1658650500000,24
1658651400000,36
1658652300000,16
1658653200000,28
1658654100000,28
1658655000000,32
1658655900000,28
1658656800000,32
1658657700000,28
1658658600000,24
1658659500000,28
1658660400000,28
1658661300000,28
1658662200000,28
1658663100000,28
1658664000000,24
1658664900000,28
1658665800000,28
1658666700000,28
1658667600000,28
1658668500000,32
1658669400000,28
1658670300000,28
1658671200000,32
1658672100000,24
1658673000000,28
1658673900000,28
1658674800000,28
1658675700000,28
1658676600000,24
1658677500000,28
1658678400000,28
1658679300000,36
1658680200000,28
1658681100000,28
1658682000000,28
1658682900000,24
1658683800000,28
1658684700000,28
1658685600000,28
1658686500000,28
1658687400000,24
1658688300000,28
1658689200000,32
1658690100000,20
1658691000000,32
1658691900000,20
1658692800000,24
1658693700000,24
1658694600000,16
1658695500000,32
1658696400000,16
1658697300000,16
1658698200000,20
1658699100000,28
1658700000000,16
1658700900000,20
1658701800000,24
1658702700000,16
1658703600000,24
1658704500000,24
1658705400000,16
1658706300000,20
1658707200000,28
1658708100000,16
1658709000000,20
1658709900000,24
1658710800000,20
1658711700000,16
1658712600000,16
1658713500000,28
1658714400000,20
1658715300000,16
1658716200000,16
1658717100000,24
1658718000000,24
1658718900000,16
1658719800000,16
1658720700000,16
1658721600000,16
1658722500000,36
1658723400000,24
1658724300000,28
1658725200000,24
1658726100000,24
1658727000000,40
1658727900000,24
1658728800000,32
1658729700000,44
1658730600000,28
1658731500000,40
1658732400000,44
1658733300000,40
1658734200000,44
1658735100000,40
1658736000000,48
1658736900000,40
1658737800000,52
1658738700000,44
1658739600000,48
1658740500000,48
1658741400000,48
1658742300000,52
1658743200000,72
1658744100000,68
1658745000000,64
1658745900000,64
1658746800000,76
1658747700000,76
1658748600000,72
1658749500000,72
1658750400000,68
1658751300000,76
1658752200000,72
1658753100000,72
1658754000000,68
1658754900000,56
1658755800000,68
1658756700000,92
1658757600000,104
1658758500000,100
1658759400000,72
1658760300000,76
1658761200000,56
1658762100000,76
1658763000000,64
1658763900000,68
1658764800000,72
1658765700000,48
1658766600000,48
1658767500000,56
1658768400000,96
1658769300000,252
1658770200000,108
1658771100000,56
1658772000000,48
1658772900000,212
1658773800000,92
1658774700000,32
1658775600000,36
1658776500000,28
1658777400000,24
1658778300000,28
1658779200000,28
1658780100000,28
1658781000000,28
1658781900000,28
1658782800000,40
1658783700000,20
1658784600000,28
1658785500000,28
1658786400000,28
1658787300000,28
1658788200000,28
1658789100000,24
1658790000000,28
1658790900000,28
1658791800000,28
1658792700000,20
1658793600000,28
1658794500000,28
1658795400000,24
1658796300000,32
1658797200000,28
1658798100000,20
1658799000000,24
1658799900000,32
1658800800000,16
1658801700000,36
1658802600000,16
1658803500000,16
1658804400000,16
1658805300000,36
1658806200000,16
1658807100000,16
1658808000000,16
1658808900000,36
1658809800000,48
1658810700000,72
1658811600000,56
1658812500000,68
1658813400000,72
1658814300000,48
1658815200000,56
1658816100000,28
1658817000000,40
1658817900000,56
1658818800000,72
1658819700000,48
1658820600000,244
1658821500000,256
1658822400000,252
1658823300000,256
1658824200000,268
1658825100000,244
1658826000000,68
1658826900000,56
1658827800000,44
1658828700000,60
1658829600000,52
1658830500000,52
1658831400000,56
1658832300000,56
1658833200000,56
1658834100000,52
1658835000000,56
1658835900000,60
1658836800000,96
1658837700000,252
1658838600000,256
1658839500000,256
1658840400000,260
1658841300000,268
1658842200000,260
1658843100000,256
1658844000000,248
1658844900000,240
1658845800000,256
1658846700000,232
1658847600000,256
1658848500000,200
1658849400000,60
1658850300000,108
1658851200000,232
1658852100000,220
1658853000000,224
1658853900000,232
1658854800000,244
1658855700000,228
1658856600000,228
1658857500000,240
1658858400000,240
1658859300000,232
1658860200000,240
1658861100000,68
1658862000000,16
1658862900000,16
1658863800000,32
1658864700000,16
1658865600000,16
1658866500000,32
1658867400000,16
1658868300000,16
1658869200000,16
1658870100000,24
1658871000000,24
1658871900000,16
1658872800000,16
1658873700000,20
1658874600000,16
1658875500000,28
1658876400000,16
1658877300000,16
1658878200000,16
1658879100000,28
1658880000000,16
1658880900000,16
1658881800000,16
1658882700000,28
1658883600000,20
1658884500000,16
1658885400000,16
1658886300000,16
1658887200000,16
1658888100000,32
1658889000000,16
1658889900000,16
1658890800000,16
1658891700000,16
1658892600000,24
1658893500000,20
1658894400000,20
1658895300000,20
1658896200000,24
1658897100000,28
1658898000000,36
1658898900000,28
1658899800000,24
1658900700000,24
1658901600000,24
1658902500000,40
1658903400000,28
1658904300000,24
1658905200000,28
1658906100000,24
1658907000000,32
1658907900000,32
1658908800000,28
1658909700000,24
1658910600000,48
1658911500000,64
1658912400000,56
1658913300000,40
1658914200000,68
1658915100000,148
1658916000000,248
1658916900000,260
1658917800000,252
1658918700000,152
1658919600000,36
1658920500000,136
1658921400000,260
1658922300000,248
1658923200000,252
1658924100000,232
1658925000000,244
1658925900000,244
1658926800000,240
1658927700000,236
1658928600000,248
1658929500000,248
1658930400000,252
1658931300000,248
1658932200000,232
1658933100000,228
1658934000000,244
1658934900000,228
1658935800000,232
1658936700000,248
1658937600000,240
1658938500000,84
1658939400000,36
1658940300000,44
1658941200000,36
1658942100000,36
1658943000000,36
1658943900000,36
1658944800000,16
1658945700000,28
1658946600000,16
1658947500000,12
1658948400000,16
1658949300000,16
1658950200000,16
1658951100000,28
1658952000000,16
1658952900000,16
1658953800000,12
1658954700000,16
1658955600000,16
1658956500000,24
1658957400000,16
1658958300000,16
1658959200000,16
1658960100000,12
1658961000000,16
1658961900000,28
1658962800000,16
1658963700000,12
1658964600000,16
1658965500000,16
1658966400000,12
1658967300000,32
1658968200000,16
1658969100000,12
1658970000000,16
1658970900000,12
1658971800000,16
1658972700000,16
1658973600000,16
1658974500000,28
1658975400000,12
1658976300000,16
1658977200000,12
1658978100000,16
1658979000000,16
1658979900000,12
1658980800000,24
1658981700000,52
1658982600000,56
1658983500000,52
1658984400000,56
1658985300000,56
1658986200000,56
1658987100000,48
1658988000000,248
1658988900000,256
1658989800000,256
1658990700000,260
1658991600000,268
1658992500000,272
1658993400000,272
1658994300000,268
1658995200000,264
1658996100000,260
1658997000000,256
1658997900000,284
1658998800000,268
1658999700000,256
1659000600000,272
1659001500000,268
1659002400000,252
1659003300000,268
1659004200000,276
1659005100000,280
1659006000000,264
1659006900000,272
1659007800000,276
1659008700000,276
1659009600000,268
1659010500000,284
1659011400000,272
1659012300000,252
1659013200000,268
1659014100000,240
1659015000000,232
1659015900000,240
1659016800000,236
1659017700000,232
1659018600000,240
1659019500000,232
1659020400000,236
1659021300000,240
1659022200000,232
1659023100000,232
1659024000000,240
1659024900000,224
1659025800000,220
1659026700000,216
1659027600000,220
1659028500000,220
1659029400000,224
1659030300000,220
1659031200000,228
1659032100000,232
1659033000000,220
1659033900000,216
1659034800000,132
1659035700000,20
1659036600000,16
1659037500000,16
1659038400000,28
1659039300000,16
1659040200000,16
1659041100000,28
1659042000000,20
1659042900000,16
1659043800000,28
1659044700000,20
1659045600000,16
1659046500000,16
1659047400000,24
1659048300000,24
1659049200000,20
1659050100000,16
1659051000000,16
1659051900000,16
1659052800000,28
1659053700000,16
1659054600000,16
1659055500000,16
1659056400000,24
1659057300000,24
1659058200000,16
1659059100000,16
1659060000000,16
1659060900000,32
1659061800000,16
1659062700000,16
1659063600000,16
1659064500000,16
1659065400000,16
1659066300000,32
1659067200000,20
1659068100000,60
1659069000000,84
1659069900000,92
1659070800000,96
1659071700000,96
1659072600000,96
1659073500000,80
1659074400000,172
1659075300000,276
1659076200000,284
1659077100000,284
1659078000000,272
1659078900000,264
1659079800000,260
1659080700000,280
1659081600000,260
1659082500000,248
1659083400000,264
1659084300000,252
1659085200000,172
1659086100000,52
1659087000000,68
1659087900000,52
1659088800000,60
1659089700000,52
1659090600000,48
1659091500000,68
1659092400000,80
1659093300000,216
1659094200000,52
1659095100000,40
1659096000000,48
1659096900000,36
1659097800000,36
1659098700000,44
1659099600000,40
1659100500000,36
1659101400000,44
1659102300000,40
1659103200000,36
1659104100000,44
1659105000000,40
1659105900000,44
1659106800000,40
1659107700000,36
1659108600000,48
1659109500000,36
1659110400000,48
1659111300000,28
1659112200000,28
1659113100000,24
1659114000000,28
1659114900000,24
1659115800000,24
1659116700000,24
1659117600000,28
1659118500000,40
1659119400000,16
1659120300000,32
1659121200000,16
1659122100000,36
1659123000000,16
1659123900000,16
1659124800000,32
1659125700000,16
1659126600000,20
1659127500000,28
1659128400000,16
1659129300000,16
1659130200000,16
1659131100000,28
1659132000000,16
1659132900000,16
1659133800000,20
1659134700000,16
1659135600000,32
1659136500000,16
1659137400000,16
1659138300000,16
1659139200000,16
1659140100000,16
1659141000000,28
1659141900000,20
1659142800000,16
1659143700000,16
1659144600000,16
1659145500000,16
1659146400000,28
1659147300000,16
1659148200000,16
1659149100000,20
1659150000000,16
1659150900000,28
1659151800000,16
1659152700000,16
1659153600000,16
1659154500000,16
1659155400000,16
1659156300000,32
1659157200000,16
1659158100000,16
1659159000000,16
1659159900000,20
1659160800000,16
1659161700000,16
1659162600000,28
1659163500000,16
1659164400000,16
1659165300000,16
1659166200000,20
1659167100000,16
1659168000000,16
1659168900000,28
1659169800000,16
1659170700000,16
1659171600000,16
1659172500000,28
1659173400000,16
1659174300000,16
1659175200000,16
1659176100000,28
1659177000000,16
1659177900000,20
1659178800000,28
1659179700000,16
1659180600000,16
1659181500000,16
1659182400000,32
1659183300000,16
1659184200000,16
1659185100000,24
1659186000000,24
1659186900000,16
1659187800000,16
1659188700000,24
1659189600000,28
1659190500000,16
1659191400000,32
1659192300000,20
1659193200000,16
1659194100000,32
1659195000000,16
1659195900000,24
1659196800000,20
1659197700000,28
1659198600000,24
1659199500000,16
1659200400000,36
1659201300000,16
1659202200000,20
1659203100000,16
1659204000000,28
1659204900000,16
1659205800000,16
1659206700000,28
1659207600000,20
1659208500000,16
1659209400000,20
1659210300000,16
1659211200000,32
1659212100000,16
1659213000000,16
1659213900000,16
1659214800000,16
1659215700000,16
1659216600000,20
1659217500000,28
1659218400000,16
1659219300000,16
1659220200000,16
1659221100000,20
1659222000000,16
1659222900000,16
1659223800000,28
1659224700000,16
1659225600000,16
1659226500000,16
1659227400000,16
1659228300000,16
1659229200000,20
1659230100000,24
1659231000000,20
1659231900000,16
1659232800000,16
1659233700000,16
1659234600000,16
1659235500000,16
1659236400000,24
1659237300000,24
1659238200000,16
1659239100000,16
1659240000000,16
1659240900000,16
1659241800000,16
1659242700000,24
1659243600000,20
1659244500000,16
1659245400000,20
1659246300000,16
1659247200000,16
1659248100000,16
1659249000000,28
1659249900000,16
1659250800000,16
1659251700000,16
1659252600000,20
1659253500000,28
1659254400000,16
1659255300000,16
1659256200000,32
1659257100000,16
1659258000000,20
1659258900000,32
1659259800000,16
1659260700000,32
1659261600000,16
1659262500000,28
1659263400000,28
1659264300000,24
1659265200000,20
1659266100000,28
1659267000000,28
1659267900000,28
1659268800000,28
1659269700000,28
1659270600000,28
1659271500000,24
1659272400000,28
1659273300000,20
1659274200000,28
1659275100000,24
1659276000000,28
1659276900000,24
1659277800000,36
1659278700000,20
1659279600000,24
1659280500000,28
1659281400000,24
1659282300000,28
1659283200000,20
1659284100000,36
1659285000000,16
1659285900000,28
1659286800000,24
1659287700000,20
1659288600000,28
1659289500000,16
1659290400000,36
1659291300000,16
1659292200000,16
1659293100000,32
1659294000000,16
1659294900000,16
1659295800000,16
1659296700000,24
1659297600000,24
1659298500000,16
1659299400000,16
1659300300000,28
1659301200000,16
1659302100000,16
1659303000000,20
1659303900000,28
1659304800000,20
1659305700000,16
1659306600000,16
1659307500000,16
1659308400000,32
1659309300000,16
1659310200000,16
1659311100000,16
1659312000000,16
1659312900000,20
1659313800000,24
1659314700000,16
1659315600000,16
1659316500000,16
1659317400000,20
1659318300000,28
1659319200000,16
1659320100000,16
1659321000000,16
1659321900000,16
1659322800000,16
1659323700000,16
1659324600000,28
1659325500000,16
1659326400000,20
1659327300000,20
1659328200000,24
1659329100000,40
1659330000000,24
1659330900000,28
1659331800000,24
1659332700000,32
1659333600000,64
1659334500000,76
1659335400000,72
1659336300000,68
1659337200000,56
1659338100000,72
1659339000000,56
1659339900000,52
1659340800000,52
1659341700000,60
1659342600000,52
1659343500000,216
1659344400000,256
1659345300000,276
1659346200000,272
1659347100000,264
1659348000000,268
1659348900000,244
1659349800000,256
1659350700000,244
1659351600000,248
1659352500000,252
1659353400000,260
1659354300000,264
1659355200000,240
1659356100000,240
1659357000000,240
1659357900000,244
1659358800000,236
1659359700000,248
1659360600000,240
1659361500000,236
1659362400000,248
1659363300000,240
1659364200000,240
1659365100000,236
1659366000000,260
1659366900000,244
1659367800000,256
1659368700000,280
1659369600000,264
1659370500000,272
1659371400000,280
1659372300000,324
1659373200000,328
1659374100000,292
1659375000000,312
1659375900000,300
1659376800000,316
1659377700000,296
1659378600000,324
1659379500000,312
1659380400000,104
1659381300000,100
1659382200000,88
1659383100000,92
1659384000000,88
1659384900000,96
1659385800000,92
1659386700000,80
1659387600000,108
1659388500000,92
1659389400000,80
1659390300000,92
1659391200000,92
1659392100000,100
1659393000000,84
1659393900000,88
1659394800000,92
1659395700000,80
1659396600000,88
1659397500000,96
1659398400000,92
1659399300000,80
1659400200000,88
1659401100000,100
1659402000000,84
1659402900000,88
1659403800000,84
1659404700000,100
1659405600000,84
1659406500000,88
1659407400000,84
1659408300000,100
1659409200000,88
1659410100000,84
1659411000000,88
1659411900000,84
1659412800000,96
1659413700000,104
1659414600000,116
1659415500000,56
1659416400000,48
1659417300000,48
1659418200000,56
1659419100000,48
1659420000000,56
1659420900000,80
1659421800000,92
1659422700000,248
1659423600000,276
1659424500000,304
1659425400000,268
1659426300000,280
1659427200000,272
1659428100000,280
1659429000000,332
1659429900000,328
1659430800000,328
1659431700000,336
1659432600000,384
1659433500000,380
1659434400000,356
1659435300000,348
1659436200000,348
1659437100000,360
1659438000000,356
1659438900000,360
1659439800000,352
1659440700000,376
1659441600000,348
1659442500000,344
1659443400000,332
1659444300000,336
1659445200000,336
1659446100000,336
1659447000000,336
1659447900000,324
1659448800000,332
1659449700000,320
1659450600000,308
1659451500000,276
1659452400000,272
1659453300000,272
1659454200000,324
1659455100000,340
1659456000000,324
1659456900000,292
1659457800000,292
1659458700000,288
1659459600000,292
1659460500000,296
1659461400000,284
1659462300000,296
1659463200000,288
1659464100000,296
1659465000000,280
1659465900000,232
1659466800000,84
1659467700000,84
1659468600000,104
1659469500000,84
1659470400000,88
1659471300000,104
1659472200000,88
1659473100000,84
1659474000000,108
1659474900000,84
1659475800000,88
1659476700000,100
1659477600000,88
1659478500000,84
1659479400000,88
1659480300000,92
1659481200000,96
1659482100000,84
1659483000000,88
1659483900000,96
1659484800000,88
1659485700000,88
1659486600000,88
1659487500000,80
1659488400000,104
1659489300000,88
1659490200000,84
1659491100000,84
1659492000000,88
1659492900000,96
1659493800000,88
1659494700000,88
1659495600000,88
1659496500000,96
1659497400000,88
1659498300000,92
1659499200000,84
1659500100000,116
1659501000000,136
1659501900000,132
1659502800000,140
1659503700000,180
1659504600000,180
1659505500000,188
1659506400000,184
1659507300000,176
1659508200000,264
1659509100000,384
1659510000000,352
1659510900000,336
1659511800000,140
1659512700000,144
1659513600000,196
1659514500000,312
1659515400000,344
1659516300000,340
1659517200000,344
1659518100000,348
1659519000000,336
1659519900000,356
1659520800000,324
1659521700000,308
1659522600000,316
1659523500000,312
1659524400000,316
1659525300000,376
1659526200000,368
1659527100000,384
1659528000000,372
1659528900000,380
1659529800000,380
1659530700000,216
1659531600000,184
1659532500000,264
1659533400000,248
1659534300000,224
1659535200000,216
1659536100000,128
1659537000000,124
1659537900000,120
1659538800000,132
1659539700000,128
1659540600000,112
1659541500000,116
1659542400000,124
1659543300000,96
1659544200000,32
1659551400000,107
1659552300000,100
1659553200000,100
1659554100000,92
1659555000000,100
1659555900000,96
1659556800000,100
1659557700000,88
1659558600000,88
1659559500000,100
1659560400000,92
1659561300000,88
1659562200000,96
1659563100000,92
1659564000000,84
1659564900000,92
1659565800000,96
1659566700000,88
1659567600000,88
1659568500000,104
1659569400000,88
1659570300000,84
1659571200000,92
1659572100000,84
1659573000000,100
1659573900000,88
1659574800000,84
1659575700000,88
1659576600000,88
1659577500000,96
1659578400000,92
1659579300000,84
1659580200000,92
1659581100000,88
1659582000000,108
1659582900000,116
1659583800000,104
1659584700000,112
1659585600000,112
1659586500000,116
1659587400000,136
1659588300000,120
1659589200000,120
1659590100000,156
1659591000000,160
1659591900000,172
1659592800000,164
1659593700000,168
1659594600000,68
1659595500000,80
1659596400000,76
1659597300000,168
1659598200000,172
1659599100000,88
1659600000000,76
1659600900000,116
1659601800000,184
1659602700000,180
1659603600000,164
1659604500000,152
1659605400000,192
1659606300000,172
1659607200000,176
1659608100000,164
1659609000000,152
1659609900000,156
1659610800000,88
1659611700000,52
1659612600000,64
1659613500000,116
1659614400000,192
1659615300000,180
1659616200000,188
1659617100000,192
1659618000000,136
1659618900000,176
1659619800000,352
1659620700000,328
1659621600000,272
1659622500000,284
1659623400000,288
1659624300000,272
1659625200000,260
1659626100000,260
1659627000000,264
1659627900000,248
1659628800000,248
1659629700000,268
1659630600000,264
1659631500000,260
1659632400000,244
1659633300000,240
1659634200000,240
1659635100000,248
1659636000000,244
1659636900000,236
1659637800000,244
1659638700000,260
1659639600000,252
1659640500000,256
1659641400000,260
1659642300000,248
1659643200000,272
1659644100000,260
1659645000000,268
1659645900000,256
1659646800000,252
1659647700000,252
1659648600000,252
1659649500000,252
1659650400000,252
1659651300000,256
1659652200000,128
1659653100000,32
1659654000000,36
1659654900000,32
1659655800000,36
1659656700000,28
1659657600000,32
1659658500000,36
1659659400000,24
1659660300000,24
1659661200000,40
1659662100000,24
1659663000000,28
1659663900000,36
1659664800000,28
1659665700000,24
1659666600000,28
1659667500000,36
1659668400000,24
1659669300000,28
1659670200000,40
1659671100000,24
1659672000000,24
1659672900000,28
1659673800000,44
1659674700000,60
1659675600000,44
1659676500000,36
1659677400000,48
1659678300000,40
1659679200000,40
1659680100000,48
1659681000000,64
1659681900000,48
1659682800000,56
1659683700000,44
1659684600000,52
1659685500000,64
1659686400000,84
1659687300000,68
1659688200000,76
1659689100000,64
1659690000000,72
1659690900000,72
1659691800000,68
1659692700000,68
1659693600000,72
1659694500000,72
1659695400000,76
1659696300000,64
1659697200000,68
1659698100000,72
1659699000000,68
1659699900000,56
1659700800000,56
1659701700000,56
1659702600000,52
1659703500000,48
1659704400000,52
1659705300000,56
1659706200000,60
1659707100000,48
1659708000000,52
1659708900000,60
1659709800000,48
1659710700000,52
1659711600000,56
1659712500000,48
1659713400000,48
1659714300000,52
1659715200000,52
1659716100000,28
1659717000000,32
1659717900000,36
1659718800000,28
1659719700000,28
1659720600000,28
1659721500000,36
1659722400000,32
1659723300000,28
1659724200000,28
1659725100000,28
1659726000000,36
1659726900000,28
1659727800000,28
1659728700000,28
1659729600000,28
1659730500000,32
1659731400000,36
1659732300000,28
1659733200000,28
1659734100000,28
1659735000000,24
1659735900000,28
1659736800000,28
1659737700000,28
1659738600000,28
1659739500000,28
1659740400000,28
1659741300000,24
1659742200000,36
1659743100000,20
1659744000000,16
1659744900000,32
1659745800000,16
1659746700000,32
1659747600000,16
1659748500000,16
1659749400000,32
1659750300000,16
1659751200000,16
1659752100000,32
1659753000000,16
1659753900000,16
1659754800000,32
1659755700000,16
1659756600000,28
1659757500000,24
1659758400000,20
1659759300000,32
1659760200000,24
1659761100000,32
1659762000000,28
1659762900000,28
1659763800000,28
1659764700000,20
1659765600000,24
1659766500000,28
1659767400000,28
1659768300000,32
1659769200000,28
1659770100000,28
1659771000000,28
1659771900000,28
1659772800000,28
1659773700000,28
1659774600000,24
1659775500000,32
1659776400000,24
1659777300000,28
1659778200000,36
1659779100000,20
1659780000000,28
1659780900000,32
1659781800000,16
1659782700000,32
1659783600000,16
1659784500000,20
1659785400000,36
1659786300000,16
1659787200000,32
1659788100000,16
1659789000000,36
1659789900000,20
1659790800000,24
1659791700000,28
1659792600000,16
1659793500000,36
1659794400000,16
1659795300000,24
1659796200000,24
1659797100000,28
1659798000000,24
1659798900000,28
1659799800000,16
1659800700000,32
1659801600000,16
1659802500000,32
1659803400000,20
1659804300000,24
1659805200000,24
1659806100000,16
1659807000000,24
1659807900000,28
1659808800000,16
1659809700000,16
1659810600000,32
1659811500000,16
1659812400000,16
1659813300000,24
1659814200000,24
1659815100000,16
1659816000000,16
1659816900000,32
1659817800000,16
1659818700000,16
1659819600000,32
1659820500000,16
1659821400000,16
1659822300000,16
1659823200000,16
1659824100000,32
1659825000000,16
1659825900000,20
1659826800000,16
1659827700000,16
1659828600000,28
1659829500000,16
1659830400000,20
1659831300000,16
1659832200000,28
1659833100000,16
1659834000000,16
1659834900000,16
1659835800000,16
1659836700000,32
1659837600000,16
1659838500000,16
1659839400000,16
1659840300000,20
1659841200000,20
1659842100000,28
1659843000000,16
1659843900000,16
1659844800000,16
1659845700000,16
1659846600000,24
1659847500000,20
1659848400000,16
1659849300000,16
1659850200000,20
1659851100000,16
1659852000000,28
1659852900000,16
1659853800000,16
1659854700000,24
1659855600000,24
1659856500000,16
1659857400000,16
1659858300000,32
1659859200000,16
1659860100000,16
1659861000000,16
1659861900000,32
1659862800000,16
1659863700000,24
1659864600000,24
1659865500000,28
1659866400000,20
1659867300000,24
1659868200000,28
1659869100000,28
1659870000000,28
1659870900000,28
1659871800000,24
1659872700000,28
1659873600000,20
1659874500000,36
1659875400000,16
1659876300000,36
1659877200000,16
1659878100000,32
1659879000000,16
1659879900000,36
1659880800000,16
1659881700000,36
1659882600000,16
1659883500000,32
1659884400000,20
1659885300000,24
1659886200000,24
1659887100000,28
1659888000000,24
1659888900000,24
1659889800000,16
1659890700000,28
1659891600000,24
1659892500000,20
1659893400000,20
1659894300000,20
1659895200000,20
1659896100000,32
1659897000000,16
1659897900000,16
1659898800000,20
1659899700000,28
1659900600000,16
1659901500000,16
1659902400000,24
1659903300000,24
1659904200000,16
1659905100000,16
1659906000000,32
1659906900000,16
1659907800000,16
1659908700000,24
1659909600000,24
1659910500000,16
1659911400000,16
1659912300000,16
1659913200000,32
1659914100000,20
1659915000000,16
1659915900000,16
1659916800000,24
1659917700000,20
1659918600000,16
1659919500000,16
1659920400000,28
1659921300000,20
1659922200000,16
1659923100000,16
1659924000000,16
1659924900000,32
1659925800000,20
1659926700000,16
1659927600000,16
1659928500000,16
1659929400000,32
1659930300000,16
1659931200000,16
1659932100000,24
1659933000000,24
1659933900000,32
1659934800000,76
1659935700000,68
1659936600000,64
1659937500000,64
1659938400000,60
1659939300000,60
1659940200000,24
1659941100000,24
1659942000000,28
1659942900000,32
1659943800000,32
1659944700000,28
1659945600000,24
1659946500000,32
1659947400000,36
1659948300000,24
1659949200000,28
1659950100000,24
1659951000000,40
1659951900000,24
1659952800000,28
1659953700000,32
1659954600000,32
1659955500000,28
1659956400000,28
1659957300000,36
1659958200000,72
1659959100000,64
1659960000000,76
1659960900000,64
1659961800000,80
1659962700000,56
1659963600000,60
1659964500000,64
1659965400000,44
1659966300000,24
1659967200000,48
1659968100000,56
1659969000000,60
1659969900000,64
1659970800000,68
1659971700000,52
1659972600000,112
1659973500000,264
1659974400000,260
1659975300000,240
1659976200000,248
1659977100000,244
1659978000000,236
1659978900000,236
1659979800000,252
1659980700000,244
1659981600000,244
1659982500000,252
1659983400000,272
1659984300000,248
1659985200000,240
1659986100000,236
1659987000000,236
1659987900000,240
1659988800000,224
1659989700000,232
1659990600000,236
1659991500000,252
1659992400000,240
1659993300000,240
1659994200000,84
1659995100000,28
1659996000000,20
1659996900000,16
1659997800000,16
1659998700000,16
1659999600000,24
1660000500000,24
1660001400000,16
1660002300000,20
1660003200000,16
1660004100000,16
1660005000000,16
1660005900000,28
1660006800000,16
1660007700000,16
1660008600000,16
1660009500000,16
1660010400000,28
1660011300000,20
1660012200000,16
1660013100000,16
1660014000000,16
1660014900000,16
1660015800000,32
1660016700000,16
1660017600000,16
