time,energy,glob_irrad_in_diffuse,glob_irrad_total_disc,dew_point,enth,rel_hum,temp,lab_P051_binary,lab_P015_binary,lab_P011_binary,WorkDay,day_of_week,month,year,hour,day,day_of_year,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,month_sin,month_cos
2022-08-10 09:00:00,2859.0,243.802266,562.4040427365269,12.969565217391304,47.699999999999996,50.725,23.77777777777778,0.0,0.0,0.0,0,2,8,2022,9,10,222,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
2022-08-10 10:00:00,2446.0,268.1349202988048,741.9156466829666,13.264285714285714,49.416666666666664,49.351063829787236,25.240000000000002,0.0,0.0,0.0,0,2,8,2022,10,10,222,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2022-08-10 11:00:00,3126.0,135.98967636363636,838.0479566894977,13.465,50.36666666666667,46.1150075987842,25.852631578947367,0.0,0.0,0.0,0,2,8,2022,11,10,222,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2022-08-10 12:00:00,3379.0,211.84535436,746.1777008493772,13.825806451612904,52.45416666666667,43.8298544973545,27.09583333333333,0.0,0.0,1.0,0,2,8,2022,12,10,222,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2022-08-10 13:00:00,2971.0,208.0164195414847,795.8945155898567,13.788,53.12105263157895,41.3019001610306,28.172222222222224,0.0,0.0,0.0,0,2,8,2022,13,10,222,0.9749279121818236,-0.22252093395631434,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
2022-08-10 14:00:00,3114.0,222.63931418439716,509.6925760504886,12.725,52.15909090909091,38.82074534161491,27.88095238095238,0.0,0.0,0.0,0,2,8,2022,14,10,222,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2022-08-10 15:00:00,3175.0,188.9182093119266,373.81272969696965,11.228571428571428,48.345454545454544,36.875496368038746,27.07777777777778,0.0,0.0,1.0,0,2,8,2022,15,10,222,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2022-08-10 16:00:00,3136.0,154.7418177948718,278.9037126974484,9.971428571428572,46.1,35.58135593220339,26.45,0.0,0.0,1.0,0,2,8,2022,16,10,222,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2022-08-10 17:00:00,3063.0,86.25734069400632,130.35256573705178,9.290000000000001,45.057142857142864,34.574576271186444,26.228571428571428,0.0,0.0,1.0,0,2,8,2022,17,10,222,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
2022-08-10 18:00:00,2894.0,31.68544832599119,31.95881909090909,8.68,43.85,34.2,26.1,0.0,0.0,1.0,0,2,8,2022,18,10,222,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
2022-08-10 19:00:00,2681.0,7.552373050847458,6.932062258064517,6.5,39.6,34.2,24.15,0.0,0.0,0.0,0,2,8,2022,19,10,222,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2022-08-10 20:00:00,2112.0,5.376194,4.877078571428571,4.825,35.6,34.23684210526316,21.8,0.0,0.0,0.0,0,2,8,2022,20,10,222,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2022-08-10 21:00:00,2112.0,5.4529933333333345,4.642049999999999,4.466666666666666,33.6,35.13684210526316,20.5,0.0,0.0,0.0,0,2,8,2022,21,10,222,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2022-08-10 22:00:00,1740.0,6.33068,5.872032857142857,4.65,33.6,36.5906015037594,19.85,0.0,0.0,0.0,0,2,8,2022,22,10,222,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
2022-08-10 23:00:00,1665.0,5.409108000000001,4.39527,4.833333333333333,33.6,38.73734827264239,19.400000000000002,0.0,0.0,0.0,0,2,8,2022,23,10,222,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004
2022-08-11 00:00:00,1646.0,5.425565000000001,4.938186,4.8,32.1,41.0483660130719,18.5,0.0,0.0,0.0,0,3,8,2022,0,11,223,0.43388373911755823,-0.900968867902419,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2022-08-11 01:00:00,1817.0,5.261,4.61463,5.0,31.35,43.43014184397164,17.5,0.0,0.0,0.0,0,3,8,2022,1,11,223,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004
2022-08-11 02:00:00,1509.0,5.425565000000001,4.58721,5.2,30.6,45.97058279370953,16.85,0.0,0.0,0.0,0,3,8,2022,2,11,223,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2022-08-11 03:00:00,1829.0,5.425565000000001,4.80657,5.8,30.85,48.56956521739131,16.3,0.0,0.0,0.0,0,3,8,2022,3,11,223,0.43388373911755823,-0.900968867902419,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2022-08-11 04:00:00,1505.0,7.576145681818182,6.39693,5.6,31.1,50.971664167916046,16.125,0.0,0.0,0.0,0,3,8,2022,4,11,223,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2022-08-11 05:00:00,1623.0,24.59750943661972,58.013332277777785,6.557142857142857,31.6,53.143103448275866,16.05,0.0,0.0,0.0,0,3,8,2022,5,11,223,0.43388373911755823,-0.900968867902419,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004
2022-08-11 06:00:00,1780.0,41.9778333919598,219.9363098969072,8.7,35.6,55.31182726393813,17.681818181818183,0.0,0.0,0.0,0,3,8,2022,6,11,223,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
2022-08-11 07:00:00,2223.0,60.34579813299233,401.6435086936937,12.466666666666667,44.230000000000004,55.55514018691589,21.6,0.0,0.0,1.0,0,3,8,2022,7,11,223,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
2022-08-11 08:00:00,2424.0,78.30706841059602,563.9231799111111,14.26,50.29230769230769,54.33559412550067,23.923076923076923,0.0,0.0,1.0,0,3,8,2022,8,11,223,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2022-08-11 09:00:00,2399.0,86.08204033670033,700.4082178115501,14.26,51.3875,51.16619047619047,25.085714285714285,0.0,0.0,0.0,0,3,8,2022,9,11,223,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
2022-08-11 10:00:00,2600.0,82.5654191119691,800.5155697940074,14.395652173913044,52.519047619047626,47.40869047619048,26.373333333333335,0.0,0.0,0.0,0,3,8,2022,10,11,223,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2022-08-11 11:00:00,2837.0,116.60566527536231,764.7711926829269,13.992307692307692,52.629999999999995,44.17321428571429,27.06153846153846,0.0,0.0,1.0,0,3,8,2022,11,11,223,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2022-08-11 12:00:00,2864.0,226.63049006756756,404.3042656092437,12.24,49.3125,41.262952380952385,26.253333333333334,0.0,0.0,0.0,0,3,8,2022,12,11,223,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2022-08-11 13:00:00,2876.0,153.00132440087145,660.497724053555,12.466666666666667,51.059090909090905,39.333333333333336,27.47391304347826,0.0,0.0,0.0,0,3,8,2022,13,11,223,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
2022-08-11 14:00:00,2635.0,237.27462020930233,681.3720118219178,12.1,50.55714285714286,37.67347263681592,27.638461538461538,0.0,0.0,0.0,0,3,8,2022,14,11,223,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2022-08-11 15:00:00,2548.0,186.1495180972516,489.23324849162015,11.88125,51.19230769230769,36.35088475150023,28.26923076923077,0.0,0.0,0.0,0,3,8,2022,15,11,223,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2022-08-11 16:00:00,2596.0,175.24411798319326,355.4113373555166,11.03076923076923,49.309999999999995,36.490721649484534,27.82,0.0,0.0,0.0,0,3,8,2022,16,11,223,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2022-08-11 17:00:00,2205.0,96.69571842105263,202.41918705882352,8.775,42.5,36.73814432989691,25.46,0.0,0.0,0.0,0,3,8,2022,17,11,223,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
2022-08-11 18:00:00,2308.0,18.282924020618555,24.02861293478261,7.7,40.5,36.98556701030928,24.133333333333336,0.0,0.0,0.0,0,3,8,2022,18,11,223,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
2022-08-11 19:00:00,2278.0,5.83698,5.79369,7.1,39.5,37.23298969072165,23.133333333333336,0.0,0.0,0.0,0,3,8,2022,19,11,223,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2022-08-11 20:00:00,2296.0,5.425565000000001,4.42269,6.9,38.5,37.48041237113402,22.5,0.0,0.0,0.0,0,3,8,2022,20,11,223,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2022-08-11 21:00:00,1995.0,5.425565000000001,4.518660000000001,6.7,38.0,37.7278350515464,22.1,0.0,0.0,0.0,0,3,8,2022,21,11,223,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2022-08-11 22:00:00,1864.0,5.425565000000001,4.674954,6.5,37.5,37.97525773195877,21.65,0.0,0.0,0.0,0,3,8,2022,22,11,223,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
2022-08-11 23:00:00,1798.0,5.4529933333333345,4.7791500000000005,6.3,36.5,38.35438144329897,20.950000000000003,0.0,0.0,0.0,0,3,8,2022,23,11,223,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004
2022-08-12 00:00:00,1726.0,5.425565000000001,4.72431,6.25,36.0,39.291666666666664,20.625,0.0,0.0,0.0,0,4,8,2022,0,12,224,-0.433883739117558,-0.9009688679024191,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2022-08-12 01:00:00,1954.0,5.4667075,4.905282,6.2,35.5,40.33541666666667,20.3,0.0,0.0,0.0,0,4,8,2022,1,12,224,-0.433883739117558,-0.9009688679024191,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004
2022-08-12 02:00:00,1558.0,5.442022,4.576242,6.15,34.5,41.56458333333333,19.65,0.0,0.0,0.0,0,4,8,2022,2,12,224,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2022-08-12 03:00:00,1740.0,5.425565000000001,4.72431,6.241666666666667,34.0,42.95641025641026,18.950000000000003,0.0,0.0,0.0,0,4,8,2022,3,12,224,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2022-08-12 04:00:00,1732.0,7.021856399999999,6.600986046511628,6.333333333333333,33.5,44.589826302729534,18.599999999999998,0.0,0.0,0.0,0,4,8,2022,4,12,224,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2022-08-12 05:00:00,1683.0,56.51551270072993,80.83028133333333,8.275,37.214285714285715,46.01507461352873,19.885714285714283,0.0,0.0,0.0,0,4,8,2022,5,12,224,-0.433883739117558,-0.9009688679024191,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004
2022-08-12 06:00:00,1985.0,86.52833796875,212.16386101083032,9.475,40.0,45.814958448753465,21.057142857142857,0.0,0.0,0.0,0,4,8,2022,6,12,224,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
2022-08-12 07:00:00,2055.0,94.81969788690476,368.7953245578231,9.85,40.5,45.4825484764543,21.39,0.0,0.0,0.0,0,4,8,2022,7,12,224,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
2022-08-12 08:00:00,2296.0,228.97225853107346,456.0399824932976,10.152380952380952,41.44166666666667,45.15013850415513,21.81875,0.0,0.0,1.0,0,4,8,2022,8,12,224,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2022-08-12 09:00:00,2599.0,205.6593552631579,672.6543875555556,11.820833333333333,46.081250000000004,44.81772853185596,23.919999999999998,0.0,0.0,1.0,0,4,8,2022,9,12,224,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
2022-08-12 10:00:00,2717.0,157.0284493478261,629.5284409,12.038095238095238,47.03333333333333,44.485318559556795,24.521428571428572,0.0,0.0,1.0,0,4,8,2022,10,12,224,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2022-08-12 11:00:00,2659.0,197.15359569651739,739.961825785061,11.125,45.01666666666667,43.96928882356267,24.016666666666666,0.0,0.0,1.0,0,4,8,2022,11,12,224,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2022-08-12 12:00:00,2674.0,210.25890913705584,746.5493836024845,12.25,48.65,42.80204081632653,25.70434782608696,0.0,0.0,1.0,0,4,8,2022,12,12,224,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2022-08-12 13:00:00,2677.0,238.5056603217822,662.1339932897604,12.008695652173913,49.373333333333335,41.289552238805975,26.216666666666665,0.0,0.0,1.0,0,4,8,2022,13,12,224,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
2022-08-12 14:00:00,2594.0,201.069698119891,407.31810211320754,10.1375,44.13333333333333,39.747340965077534,24.325,0.0,0.0,1.0,0,4,8,2022,14,12,224,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2022-08-12 15:00:00,2560.0,204.8583630576441,395.9837496990424,7.141935483870968,37.71739130434783,38.64344867645839,21.02962962962963,0.0,0.0,1.0,0,4,8,2022,15,12,224,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2022-08-12 16:00:00,2370.0,39.045535761589406,35.3227676635514,2.5818181818181816,27.516666666666666,40.601542177629135,16.15,0.0,0.0,1.0,0,4,8,2022,16,12,224,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2022-08-12 17:00:00,2297.0,83.46720508403362,87.64562141509434,5.4,31.1,45.70621118012423,16.950000000000003,0.0,0.0,1.0,0,4,8,2022,17,12,224,-0.433883739117558,-0.9009688679024191,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
2022-08-12 18:00:00,2000.0,35.5872294,34.74223158536586,7.08,33.1,51.1478021978022,17.4,0.0,0.0,1.0,0,4,8,2022,18,12,224,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
2022-08-12 19:00:00,1906.0,7.108036842105262,6.81737037037037,8.399999999999999,35.1,55.59289044289044,17.175,0.0,0.0,0.0,0,4,8,2022,19,12,224,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2022-08-12 20:00:00,1690.0,5.425565000000001,4.61463,9.05,35.43333333333334,59.082452431289646,16.950000000000003,0.0,0.0,0.0,0,4,8,2022,20,12,224,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2022-08-12 21:00:00,1697.0,5.343283333333333,4.47753,9.425,35.766666666666666,61.928818169454644,16.5,0.0,0.0,0.0,0,4,8,2022,21,12,224,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2022-08-12 22:00:00,1568.0,5.384424166666667,4.543338,9.8,36.1,64.14736842105263,16.35,0.0,0.0,0.0,0,4,8,2022,22,12,224,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
2022-08-12 23:00:00,1486.0,5.425565000000001,4.39527,9.966666666666667,35.9,66.08595618399232,16.2,0.0,0.0,0.0,0,4,8,2022,23,12,224,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004
2022-08-13 00:00:00,1521.0,5.425565000000001,4.72431,10.133333333333335,35.7,67.11791044776119,16.13,0.0,0.0,0.0,0,5,8,2022,0,13,225,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2022-08-13 01:00:00,1530.0,5.425565000000001,4.543338,10.3,35.5,67.99537313432836,16.06,0.0,0.0,0.0,0,5,8,2022,1,13,225,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004
2022-08-13 02:00:00,1545.0,5.425565000000001,4.609146,10.3,35.300000000000004,68.57254901960785,15.989999999999998,0.0,0.0,0.0,0,5,8,2022,2,13,225,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2022-08-13 03:00:00,1601.0,6.2813099999999995,5.9273625,10.299999999999999,35.1,69.04313725490196,15.919999999999998,0.0,0.0,0.0,0,5,8,2022,3,13,225,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2022-08-13 04:00:00,1563.0,6.49524375,6.032991818181818,10.3,35.6,69.51372549019608,16.025,0.0,0.0,0.0,0,5,8,2022,4,13,225,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2022-08-13 05:00:00,1528.0,14.23342652173913,15.05582914893617,10.375,35.85,69.98358143257302,15.5,0.0,0.0,0.0,0,5,8,2022,5,13,225,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004
2022-08-13 06:00:00,1523.0,27.484410769230767,27.526236842105263,10.45,36.1,69.97891156462585,15.8,0.0,0.0,0.0,0,5,8,2022,6,13,225,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
2022-08-13 07:00:00,1494.0,83.43725504643963,83.89177129807693,11.799999999999999,38.6,69.57074829931973,16.84,0.0,0.0,0.0,0,5,8,2022,7,13,225,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
2022-08-13 08:00:00,1497.0,102.53558283536586,108.39924450892856,13.133333333333333,41.980000000000004,69.1625850340136,18.17142857142857,0.0,0.0,0.0,0,5,8,2022,8,13,225,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2022-08-13 09:00:00,1505.0,272.5218985305343,415.9922638655462,14.37142857142857,46.00909090909091,68.75442176870749,19.75,0.0,0.0,0.0,0,5,8,2022,9,13,225,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
2022-08-13 10:00:00,1483.0,216.0648144919786,243.60543628472226,14.233333333333333,45.65,68.34591209177398,20.125,0.0,0.0,0.0,0,5,8,2022,10,13,225,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2022-08-13 11:00:00,1490.0,236.9811342966752,251.41116386986303,13.057142857142859,43.3,67.91586715867159,19.22,0.0,0.0,0.0,0,5,8,2022,11,13,225,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2022-08-13 12:00:00,1525.0,261.237970724234,271.4664842857143,12.744444444444445,42.25,67.4730627306273,18.8,0.0,0.0,0.0,0,5,8,2022,12,13,225,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2022-08-13 13:00:00,1493.0,321.2791637830688,333.2461746099291,14.05,45.7625,67.03025830258304,20.01111111111111,0.0,0.0,0.0,0,5,8,2022,13,13,225,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
2022-08-13 14:00:00,1444.0,329.31752420365535,361.65594591591594,15.414285714285715,49.690909090909095,66.58745387453875,21.580000000000002,0.0,0.0,0.0,0,5,8,2022,14,13,225,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2022-08-13 15:00:00,1458.0,267.98022350588235,418.64307400651467,15.952941176470588,51.682352941176475,65.52371190378571,22.88235294117647,0.0,0.0,0.0,0,5,8,2022,15,13,225,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2022-08-13 16:00:00,1394.0,194.19679378830082,315.18731773246327,15.338461538461539,50.875,62.64907407407408,22.944444444444443,0.0,0.0,0.0,0,5,8,2022,16,13,225,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2022-08-13 17:00:00,1443.0,82.0075472303207,82.69082424581006,13.459999999999999,46.225,60.541666666666664,21.450000000000003,0.0,0.0,0.0,0,5,8,2022,17,13,225,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
2022-08-13 18:00:00,1532.0,23.776384559585495,23.775507313432836,12.022222222222222,42.642857142857146,61.091025641025645,20.3,0.0,0.0,0.0,0,5,8,2022,18,13,225,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
2022-08-13 19:00:00,1660.0,7.638767948717948,6.616289999999999,11.3,40.2,61.864856711915536,19.15,0.0,0.0,0.0,0,5,8,2022,19,13,225,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2022-08-13 20:00:00,1584.0,5.50785,4.55979,11.799999999999999,41.2,64.1468954248366,18.85,0.0,0.0,0.0,0,5,8,2022,20,13,225,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2022-08-13 21:00:00,1602.0,5.425565000000001,4.916250000000001,12.3,41.733333333333334,67.27134502923977,18.419999999999998,0.0,0.0,0.0,0,5,8,2022,21,13,225,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2022-08-13 22:00:00,1584.0,5.94669,6.261273157894737,12.625,41.4,69.26578947368421,18.419999999999998,0.0,0.0,0.0,0,5,8,2022,22,13,225,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
2022-08-13 23:00:00,1544.0,5.409108000000001,4.58721,12.65,40.8,70.72001679731243,18.0,0.0,0.0,0.0,0,5,8,2022,23,13,225,-0.9749279121818236,-0.2225209339563146,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004
2022-08-14 00:00:00,1556.0,5.4667075,4.97109,11.866666666666667,38.8,72.01673758865248,16.833333333333332,0.0,0.0,0.0,0,6,8,2022,0,14,226,-0.7818314824680299,0.6234898018587334,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2022-08-14 01:00:00,1666.0,5.4749360000000005,5.17674,11.0,36.8,73.54704225352113,15.8,0.0,0.0,0.0,0,6,8,2022,1,14,226,-0.7818314824680299,0.6234898018587334,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004
2022-08-14 02:00:00,1544.0,5.288426666666667,4.839474,11.066666666666666,35.8,75.2,15.3,0.0,0.0,0.0,0,6,8,2022,2,14,226,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2022-08-14 03:00:00,1381.0,5.8369800000000005,5.13561,11.133333333333333,35.8,76.90010060362174,15.125,0.0,0.0,0.0,0,6,8,2022,3,14,226,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2022-08-14 04:00:00,1546.0,7.661517826086957,6.582941486486487,10.6,36.55,78.65054945054946,14.15,0.0,0.0,0.0,0,6,8,2022,4,14,226,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2022-08-14 05:00:00,1509.0,30.357912661870504,58.50186611111111,11.8875,37.3,79.94026090868196,15.133333333333333,0.0,0.0,0.0,0,6,8,2022,5,14,226,-0.7818314824680299,0.6234898018587334,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004
2022-08-14 06:00:00,1525.0,60.72444936936937,190.00491530805687,14.38125,44.0,79.38713450292398,18.092857142857145,0.0,0.0,0.0,0,6,8,2022,6,14,226,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
2022-08-14 07:00:00,1487.0,92.41275279411765,375.7273578181818,16.94,52.31428571428571,78.68538011695907,20.927272727272726,0.0,0.0,0.0,0,6,8,2022,7,14,226,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
2022-08-14 08:00:00,1425.0,101.00295799401198,516.0739065090909,18.69,58.24285714285714,76.47536549707603,23.085714285714285,0.0,0.0,0.0,0,6,8,2022,8,14,226,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2022-08-14 09:00:00,1376.0,104.23645451882845,673.3520181072555,19.376923076923077,60.707142857142856,71.16607142857144,24.735714285714288,0.0,0.0,0.0,0,6,8,2022,9,14,226,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
