time,energy,dew_point,enth,rel_hum,temp,lab_P051_binary,lab_P015_binary,lab_P011_binary,lab_251102_binary,WorkDay,day_of_week,month,year,hour,day,day_of_year,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,month_sin,month_cos
2022-11-06 04:00:00,1522.0,-1.325,13.300000000000002,60.95555555555555,5.5181818181818185,0.0,0.0,0.0,0.0,0,6,11,2022,4,6,310,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2022-11-06 05:00:00,1456.0,-2.533333333333333,11.3,61.988868003341686,4.0,0.0,0.0,0.0,0.0,0,6,11,2022,5,6,310,-0.7818314824680299,0.6234898018587334,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
2022-11-06 06:00:00,1495.0,-2.5,11.8,63.52052071668533,3.6799999999999997,0.0,0.0,0.0,0.0,0,6,11,2022,6,6,310,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
2022-11-06 07:00:00,1486.0,-0.1733333333333333,15.166666666666666,65.71937806873977,5.866666666666666,0.0,0.0,0.0,0.0,0,6,11,2022,7,6,310,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2022-11-06 08:00:00,1446.0,2.493333333333333,19.75714285714286,67.49414667769507,8.014285714285714,0.0,0.0,0.0,0.0,0,6,11,2022,8,6,310,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2022-11-06 09:00:00,1390.0,5.475,25.34,67.33548387096775,10.912,0.0,0.0,0.0,0.0,0,6,11,2022,9,6,310,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2022-11-06 10:00:00,1381.0,7.757142857142857,30.1,66.69032258064517,13.5,0.0,0.0,0.0,0.0,0,6,11,2022,10,6,310,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2022-11-06 11:00:00,1201.0,8.025,31.0,65.95620071684588,14.225,0.0,0.0,0.0,0.0,0,6,11,2022,11,6,310,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2022-11-06 12:00:00,1273.0,8.040000000000001,31.6,63.513333333333335,15.033333333333333,0.0,0.0,0.0,0.0,0,6,11,2022,12,6,310,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2022-11-06 13:00:00,1269.0,6.955555555555556,30.6,60.358333333333334,14.636363636363637,0.0,0.0,0.0,0.0,0,6,11,2022,13,6,310,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
2022-11-06 14:00:00,1280.0,5.5,27.100000000000005,57.623000000000005,13.442857142857141,0.0,0.0,0.0,0.0,0,6,11,2022,14,6,310,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
2022-11-06 15:00:00,1341.0,4.06,25.6,55.51981609195402,12.642857142857142,0.0,0.0,0.0,0.0,0,6,11,2022,15,6,310,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
2022-11-06 16:00:00,1396.0,3.016666666666667,23.6,54.22789621786617,11.9625,0.0,0.0,0.0,0.0,0,6,11,2022,16,6,310,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2022-11-06 17:00:00,1493.0,1.8,21.6,54.31908713692946,10.8,0.0,0.0,0.0,0.0,0,6,11,2022,17,6,310,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2022-11-06 18:00:00,1520.0,0.65,20.1,54.81701244813278,9.799999999999999,0.0,0.0,0.0,0.0,0,6,11,2022,18,6,310,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2022-11-06 19:00:00,1454.0,-0.4,18.1,55.3149377593361,8.616666666666667,0.0,0.0,0.0,0.0,0,6,11,2022,19,6,310,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2022-11-06 20:00:00,1487.0,-0.925,16.1,55.88111104229888,7.675,0.0,0.0,0.0,0.0,0,6,11,2022,20,6,310,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2022-11-06 21:00:00,1482.0,-1.05,15.600000000000001,57.37943097014925,6.7,0.0,0.0,0.0,0.0,0,6,11,2022,21,6,310,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
2022-11-06 22:00:00,1427.0,-0.7142857142857143,15.433333333333335,59.22702205882353,6.516666666666667,0.0,0.0,0.0,0.0,0,6,11,2022,22,6,310,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
2022-11-06 23:00:00,1471.0,-1.28,14.1,61.03235294117647,5.775,0.0,0.0,0.0,0.0,0,6,11,2022,23,6,310,-0.7818314824680299,0.6234898018587334,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
2022-11-07 00:00:00,1508.0,-0.68,15.1,63.046859903381645,5.733333333333333,0.0,0.0,0.0,0.0,1,0,11,2022,0,7,311,0.0,1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2022-11-07 01:00:00,1558.0,-0.7142857142857143,14.1,64.98695652173913,5.04,0.0,0.0,0.0,0.0,1,0,11,2022,1,7,311,0.0,1.0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
2022-11-07 02:00:00,1336.0,-0.65,14.6,66.7507606893071,5.133333333333334,0.0,0.0,0.0,0.0,1,0,11,2022,2,7,311,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
2022-11-07 03:00:00,1412.0,-0.26,14.6,68.49597844112769,5.214285714285714,0.0,0.0,0.0,0.0,1,0,11,2022,3,7,311,0.0,1.0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
2022-11-07 04:00:00,1402.0,0.990909090909091,15.9,70.10510335917314,5.877777777777777,0.0,0.0,0.0,0.0,1,0,11,2022,4,7,311,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2022-11-07 05:00:00,1445.0,0.9333333333333333,15.671428571428573,71.5104575901257,5.4818181818181815,0.0,0.0,0.0,0.0,1,0,11,2022,5,7,311,0.0,1.0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
2022-11-07 06:00:00,1508.0,1.55,16.1,72.74466019417476,6.122222222222223,0.0,0.0,0.0,0.0,1,0,11,2022,6,7,311,0.0,1.0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
2022-11-07 07:00:00,1777.0,1.9,16.9,73.97450107874866,6.033333333333334,0.0,0.0,0.0,0.0,1,0,11,2022,7,7,311,0.0,1.0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2022-11-07 08:00:00,2123.0,3.725,20.65,75.46881746031747,7.888888888888889,0.0,0.0,0.0,0.0,1,0,11,2022,8,7,311,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2022-11-07 09:00:00,2327.0,7.214285714285714,27.3,75.3457142857143,11.14,0.0,0.0,0.0,0.0,1,0,11,2022,9,7,311,0.0,1.0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2022-11-07 10:00:00,2336.0,10.35,34.37777777777777,74.66000000000001,14.015384615384615,0.0,0.0,0.0,0.0,1,0,11,2022,10,7,311,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2022-11-07 11:00:00,2599.0,11.376923076923077,36.81111111111111,73.74806926406927,15.707692307692307,1.0,1.0,0.0,0.0,1,0,11,2022,11,7,311,0.0,1.0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2022-11-07 12:00:00,2723.0,11.726666666666667,38.94,70.47045454545454,17.058333333333334,1.0,1.0,0.0,0.0,1,0,11,2022,12,7,311,0.0,1.0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2022-11-07 13:00:00,2762.0,11.510526315789473,39.2,66.27366666666667,17.779999999999998,1.0,1.0,0.0,0.0,1,0,11,2022,13,7,311,0.0,1.0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
2022-11-07 14:00:00,2506.0,10.533333333333333,37.9,63.28613583164528,17.599999999999998,1.0,1.0,0.0,0.0,1,0,11,2022,14,7,311,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
2022-11-07 15:00:00,2746.0,6.02767205897075,29.517971825986635,61.99076637407157,13.039443116804229,1.0,1.0,0.0,0.0,1,0,11,2022,15,7,311,0.0,1.0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
2022-11-07 16:00:00,2517.0,6.02767205897075,29.517971825986635,60.69637069547603,13.039443116804229,1.0,1.0,0.0,0.0,1,0,11,2022,16,7,311,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2022-11-07 17:00:00,2302.0,6.02767205897075,29.517971825986635,59.401975016880485,13.039443116804229,1.0,1.0,0.0,0.0,1,0,11,2022,17,7,311,0.0,1.0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2022-11-07 18:00:00,2130.0,6.02767205897075,29.517971825986635,58.10757933828494,13.039443116804229,1.0,1.0,0.0,0.0,1,0,11,2022,18,7,311,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2022-11-07 19:00:00,1976.0,6.02767205897075,29.517971825986635,56.81318365968939,13.039443116804229,1.0,1.0,0.0,0.0,1,0,11,2022,19,7,311,0.0,1.0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2022-11-07 20:00:00,1711.0,6.02767205897075,29.517971825986635,55.51878798109386,13.039443116804229,1.0,1.0,0.0,0.0,1,0,11,2022,20,7,311,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2022-11-07 21:00:00,1651.0,6.02767205897075,29.517971825986635,54.224392302498316,13.039443116804229,1.0,1.0,0.0,0.0,1,0,11,2022,21,7,311,0.0,1.0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
2022-11-07 22:00:00,1600.0,6.02767205897075,29.517971825986635,52.92999662390277,13.039443116804229,1.0,1.0,0.0,0.0,1,0,11,2022,22,7,311,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
2022-11-07 23:00:00,1519.0,6.02767205897075,29.517971825986635,51.635600945307225,13.039443116804229,1.0,1.0,0.0,0.0,1,0,11,2022,23,7,311,0.0,1.0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
2022-11-08 00:00:00,1552.0,6.02767205897075,29.517971825986635,50.34120526671168,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,0,8,312,0.7818314824680298,0.6234898018587336,0.0,1.0,-0.5000000000000004,0.8660254037844384
2022-11-08 01:00:00,1588.0,6.02767205897075,29.517971825986635,49.04680958811614,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,1,8,312,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
2022-11-08 02:00:00,1492.0,6.02767205897075,29.517971825986635,47.75241390952059,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,2,8,312,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
2022-11-08 03:00:00,1511.0,6.02767205897075,29.517971825986635,46.45801823092505,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,3,8,312,0.7818314824680298,0.6234898018587336,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
2022-11-08 04:00:00,1575.0,6.02767205897075,29.517971825986635,45.16362255232951,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,4,8,312,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2022-11-08 05:00:00,1611.0,6.02767205897075,29.517971825986635,43.869226873733965,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,5,8,312,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
2022-11-08 06:00:00,1686.0,6.02767205897075,29.517971825986635,42.57483119513842,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,6,8,312,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
2022-11-08 07:00:00,2028.0,6.02767205897075,29.517971825986635,41.28043551654287,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,7,8,312,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2022-11-08 08:00:00,2411.0,6.02767205897075,29.517971825986635,39.98603983794734,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,8,8,312,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2022-11-08 09:00:00,2524.0,6.02767205897075,29.517971825986635,38.69164415935179,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,9,8,312,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2022-11-08 10:00:00,2562.0,6.02767205897075,29.517971825986635,37.39724848075625,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,10,8,312,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2022-11-08 11:00:00,2548.0,6.02767205897075,29.517971825986635,36.102852802160704,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,11,8,312,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2022-11-08 12:00:00,2317.0,6.02767205897075,29.517971825986635,34.80845712356516,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,12,8,312,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2022-11-08 13:00:00,2312.0,6.02767205897075,29.517971825986635,33.51406144496961,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,13,8,312,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
2022-11-08 14:00:00,2500.0,6.02767205897075,29.517971825986635,32.21966576637407,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,14,8,312,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
2022-11-08 15:00:00,2605.0,6.02767205897075,29.517971825986635,30.92527008777853,13.039443116804229,1.0,1.0,0.0,0.0,1,1,11,2022,15,8,312,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
2022-11-08 16:00:00,2542.0,6.02767205897075,29.517971825986635,29.630874409182987,13.039443116804229,1.0,0.0,0.0,0.0,1,1,11,2022,16,8,312,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
